,Country Name,Country Code,Year,Continent,World Regions (UN SDG Definition),Regime Type (RoW Measure Definition),"Population, total - SP.POP.TOTL",Access to electricity (% of population) - EG.ELC.ACCS.ZS,GDP (current US$) - NY.GDP.MKTP.CD,GDP per capita (current US$) - NY.GDP.PCAP.CD,Renewable energy consumption (% of total final energy consumption) - EG.FEC.RNEW.ZS,Renewable electricity output (% of total electricity output) - EG.ELC.RNEW.ZS,Women Business and the Law Index Score (scale 1-100) - SG.LAW.INDX,Proportion of seats held by women in national parliaments (%) - SG.GEN.PARL.ZS,Income Classification (World Bank Definition),Individuals using the Internet (% of population) - IT.NET.USER.ZS,power_soec,power_f,suffrage_f,dmr_f,Gini index (World Bank estimate) - SI.POV.GINI
2714,El Salvador,SLV,2016,North America,Latin America and Caribbean,Electoral Democracy,6356137.0,96.0,24191430000.0,3805.995686,20.7105999,,88.75,32.14285714,Lower-middle income,28.99707305,-0.792,0.522,100.0,1.485,40.0
2715,El Salvador,SLV,2017,North America,Latin America and Caribbean,Electoral Democracy,6388124.0,96.8,24979200000.0,3910.255969,24.98730087,,88.75,32.14285714,Lower-middle income,33.8207289,-0.677,0.522,100.0,1.4780000000000002,38.0
2716,El Salvador,SLV,2018,North America,Latin America and Caribbean,Electoral Democracy,6420740.0,97.0,26020850000.0,4052.624775,23.21249962,,88.75,30.95238095,Lower-middle income,43.8,-0.524,0.174,100.0,0.8190000000000001,38.6
2717,Serbia,SRB,2000,Europe,Europe and Northern America,Electoral Autocracy,,100.0,6875845987.0,914.7857199,22.09440041,35.14938489,70.625,,Lower-middle income,,0.914,0.8059999999999999,100.0,1.296,
2718,Serbia,SRB,2001,Europe,Europe and Northern America,Electoral Democracy,7503433.0,100.0,12960538724.0,1727.281196,19.55389977,35.43979505,70.625,,Lower-middle income,,0.914,0.8059999999999999,100.0,2.2230000000000003,
2719,Serbia,SRB,2002,Europe,Europe and Northern America,Electoral Democracy,7496522.0,100.0,17120906918.0,2283.846685,18.00580025,33.51397604,78.75,,Lower-middle income,,0.914,0.8059999999999999,100.0,2.2230000000000003,
2720,Serbia,SRB,2003,Europe,Europe and Northern America,Electoral Democracy,7480591.0,100.0,22482365322.0,3005.426352,15.67070007,27.85443646,81.875,,Lower-middle income,,0.914,0.8059999999999999,100.0,2.2230000000000003,
2721,Serbia,SRB,2004,Europe,Europe and Northern America,Electoral Democracy,7463157.0,100.0,26141968161.0,3502.802924,14.63879967,29.50963222,81.875,,Lower-middle income,23.5,0.914,0.8059999999999999,100.0,2.2230000000000003,
2722,Serbia,SRB,2005,Europe,Europe and Northern America,Electoral Democracy,7440769.0,99.69072165,27683225959.0,3720.479155,16.09740067,32.98788178,88.125,,Lower-middle income,26.3,0.914,0.8059999999999999,100.0,2.2230000000000003,
2723,Serbia,SRB,2006,Europe,Europe and Northern America,Electoral Democracy,7411569.0,100.0,32482070360.0,4382.617279,15.33220005,30.05674187,90.625,12.0,Upper-middle income,27.2,0.914,0.8059999999999999,100.0,2.2230000000000003,
2724,Serbia,SRB,2007,Europe,Europe and Northern America,Electoral Democracy,7381579.0,100.0,43170990616.0,5848.4764049999985,14.02970028,27.46101231,90.625,20.4,Upper-middle income,33.15,0.914,0.8059999999999999,100.0,2.2230000000000003,
2725,Serbia,SRB,2008,Europe,Europe and Northern America,Electoral Democracy,7350222.0,100.0,52194221469.0,7101.040141,15.56639957,25.96725584,90.625,21.6,Upper-middle income,35.6,0.914,0.8059999999999999,100.0,2.2230000000000003,
2726,Serbia,SRB,2009,Europe,Europe and Northern America,Electoral Democracy,7320807.0,100.0,45162894381.0,6169.114195,20.82299995,27.94612795,93.75,21.6,Upper-middle income,38.1,0.914,0.8059999999999999,100.0,2.2230000000000003,
2727,Serbia,SRB,2010,Europe,Europe and Northern America,Electoral Democracy,7291436.0,99.718398,41819468692.0,5735.422857000001,20.61770058,31.77457713,96.875,21.6,Upper-middle income,40.9,0.914,0.8059999999999999,100.0,2.2230000000000003,
2728,Serbia,SRB,2011,Europe,Europe and Northern America,Electoral Democracy,7234099.0,100.0,49258136129.0,6809.159804000001,17.56189919,22.79349884,96.875,22.0,Upper-middle income,42.2,0.914,0.8059999999999999,100.0,2.2230000000000003,
2729,Serbia,SRB,2012,Europe,Europe and Northern America,Electoral Democracy,7199077.0,100.0,43309252921.0,6015.945228000001,19.61930084,25.68908794,96.875,33.2,Upper-middle income,48.1,0.794,0.8059999999999999,100.0,2.2230000000000003,39.9
2730,Serbia,SRB,2013,Europe,Europe and Northern America,Electoral Autocracy,7164132.0,99.92,48394239475.0,6755.073675,20.19169998,26.06368063,96.875,33.2,Upper-middle income,53.45036418,0.926,0.8059999999999999,100.0,2.2230000000000003,39.5
2731,Serbia,SRB,2014,Europe,Europe and Northern America,Electoral Autocracy,7130576.0,99.66079793,47062206678.0,6600.0568090000015,23.45859909,32.98451235,96.875,34.0,Upper-middle income,62.07508046,0.926,0.8059999999999999,100.0,2.2230000000000003,40.5
2732,Serbia,SRB,2015,Europe,Europe and Northern America,Electoral Autocracy,7095383.0,99.9,39655958843.0,5588.980728,21.33320045,26.90517356,93.75,34.0,Upper-middle income,65.31702539999999,0.926,0.8059999999999999,100.0,2.2230000000000003,40.5
2733,Serbia,SRB,2016,Europe,Europe and Northern America,Electoral Autocracy,7058322.0,100.0,40692643373.0,5765.200762,21.00329971,,93.75,34.0,Upper-middle income,67.05684137,0.926,0.841,100.0,2.2230000000000003,38.8
2734,Serbia,SRB,2017,Europe,Europe and Northern America,Electoral Autocracy,7020858.0,100.0,44179055280.0,6292.543629,20.09420013,,93.75,34.4,Upper-middle income,70.33083553,0.845,0.742,100.0,1.714,36.2
2735,Serbia,SRB,2018,Europe,Europe and Northern America,Electoral Autocracy,6982604.0,100.0,50640650221.0,7252.401858,21.1446991,,93.75,34.4,Upper-middle income,73.36070915,0.845,0.8640000000000001,100.0,1.298,
2736,Suriname,SUR,2000,South America,Latin America and Caribbean,Electoral Democracy,,95.4648056,947671969.7,2012.281651,23.62969971,88.39590444,63.75,,Lower-middle income,,0.815,1.405,100.0,1.357,
2737,Suriname,SUR,2001,South America,Latin America and Caribbean,Electoral Democracy,476574.0,95.39545441,834279357.8,1750.576737,24.14209938,86.63967611,63.75,17.64705882,Lower-middle income,3.064448389,0.815,1.405,100.0,1.357,
2738,Suriname,SUR,2002,South America,Latin America and Caribbean,Electoral Democracy,482228.0,95.31781006,1093574468.0,2267.753984,27.79159927,79.3768546,63.75,17.64705882,Lower-middle income,4.161568745,0.815,1.405,100.0,1.357,
2739,Suriname,SUR,2003,South America,Latin America and Caribbean,Electoral Democracy,487938.0,95.23069763,1274190311.0,2611.377493,24.6352005,72.61098570000001,63.75,17.64705882,Lower-middle income,4.719875395,0.815,1.405,100.0,1.357,
2740,Suriname,SUR,2004,South America,Latin America and Caribbean,Electoral Democracy,493680.0,95.13294983,1484092538.0,3006.183233,22.6257,65.60056859,63.75,19.60784314,Lower-middle income,6.076047814,0.815,1.405,100.0,1.357,
2741,Suriname,SUR,2005,South America,Latin America and Caribbean,Electoral Democracy,499461.0,95.02353668,1793388732.0,3590.648183,18.87879944,52.70092227,63.75,25.49019608,Lower-middle income,6.403086288,0.815,1.405,100.0,1.357,
2742,Suriname,SUR,2006,South America,Latin America and Caribbean,Electoral Democracy,505292.0,91.01983989,2626380435.0,5197.747907,22.08639908,66.88396349,63.75,25.49019608,Lower-middle income,9.499626942,0.815,1.405,100.0,1.357,
2743,Suriname,SUR,2007,South America,Latin America and Caribbean,Electoral Democracy,511181.0,94.78339386,2936612022.0,5744.7597270000015,24.58769989,74.14790997,63.75,25.49019608,Upper-middle income,14.11,0.815,1.405,100.0,1.357,
2744,Suriname,SUR,2008,South America,Latin America and Caribbean,Electoral Democracy,517122.0,94.66497803,3532969035.0,6831.983622,26.19249916,77.94544399,63.75,25.49019608,Upper-middle income,21.06,0.815,1.405,100.0,1.357,
2745,Suriname,SUR,2009,South America,Latin America and Caribbean,Electoral Democracy,523113.0,94.55599213,3875409836.0,7408.360786,26.46940041,76.7816092,66.25,25.49019608,Upper-middle income,31.36,0.815,1.405,100.0,1.357,
2746,Suriname,SUR,2010,South America,Latin America and Caribbean,Electoral Democracy,529126.0,91.19751586,4368398048.0,8255.874872,22.10269928,70.18561485,66.25,9.803921569,Upper-middle income,31.59,0.815,1.405,100.0,1.357,
2747,Suriname,SUR,2011,South America,Latin America and Caribbean,Electoral Democracy,535177.0,94.39122009,4422276622.0,8263.203803,21.16469955,60.6355715,66.25,11.76470588,Upper-middle income,32.0,0.815,1.405,100.0,1.357,
2748,Suriname,SUR,2012,South America,Latin America and Caribbean,Electoral Democracy,541247.0,94.34619904,4980000000.0,9200.974786,15.76650047,63.23529412,66.25,11.76470588,Upper-middle income,34.6812,0.815,1.405,100.0,1.357,
2749,Suriname,SUR,2013,South America,Latin America and Caribbean,Electoral Democracy,547295.0,94.32529449,5145757576.0,9402.164419,17.62549973,59.93589744,66.25,11.76470588,Upper-middle income,37.4,0.7070000000000001,1.33,100.0,1.466,
2750,Suriname,SUR,2014,South America,Latin America and Caribbean,Electoral Democracy,553278.0,94.32447815,5240606061.0,9471.922001,12.85229969,62.33944954,66.25,11.76470588,Upper-middle income,40.08,0.7070000000000001,1.33,100.0,1.466,
2751,Suriname,SUR,2015,South America,Latin America and Caribbean,Electoral Democracy,559136.0,95.00204468,5126291451.0,9168.237157,11.59379959,60.05314438,63.125,25.49019608,Upper-middle income,42.76382778,0.7070000000000001,1.33,100.0,1.466,
2752,Suriname,SUR,2016,South America,Latin America and Caribbean,Electoral Democracy,564883.0,95.90665436,3317438911.0,5872.789429,15.92749977,,63.125,25.49019608,Upper-middle income,45.4,0.7070000000000001,1.33,100.0,1.466,
2753,Suriname,SUR,2017,South America,Latin America and Caribbean,Electoral Democracy,570501.0,96.72870636,3591623596.0,6295.560562,18.49790001,,63.125,25.49019608,Upper-middle income,48.94517397,0.598,1.33,100.0,1.466,
2754,Suriname,SUR,2018,South America,Latin America and Caribbean,Electoral Democracy,575987.0,97.4,3996247906.0,6938.086981,19.21649933,,63.125,25.49019608,Upper-middle income,,0.606,1.33,100.0,1.466,
2755,Slovak Republic,SVK,2000,Europe,Europe and Northern America,Liberal Democracy,,100.0,29169953013.0,5413.150621,3.727299929,14.98473927,63.75,14.0,Upper-middle income,,0.967,1.409,100.0,2.194,
2756,Slovak Republic,SVK,2001,Europe,Europe and Northern America,Liberal Democracy,5378867.0,100.0,30752150336.0,5717.21709,6.000299931,15.94989955,63.75,14.0,Upper-middle income,12.52832185,0.967,1.409,100.0,2.194,
2757,Slovak Republic,SVK,2002,Europe,Europe and Northern America,Liberal Democracy,5376912.0,100.0,35130340674.0,6533.553213,5.480400085,16.82602757,63.75,17.33333333,Upper-middle income,40.14,0.967,1.409,100.0,2.194,
2758,Slovak Republic,SVK,2003,Europe,Europe and Northern America,Liberal Democracy,5373374.0,100.0,46816589165.0,8712.698793000001,5.34649992,11.55683212,63.75,19.33333333,Upper-middle income,43.04,0.967,1.409,100.0,2.194,
2759,Slovak Republic,SVK,2004,Europe,Europe and Northern America,Liberal Democracy,5372280.0,100.0,57332015148.0,10671.82186,6.246900082000001,13.54563362,76.25,16.66666667,Upper-middle income,52.89,0.967,1.409,100.0,2.194,27.1
2760,Slovak Republic,SVK,2005,Europe,Europe and Northern America,Liberal Democracy,5372807.0,100.0,62785305310.0,11685.75482,6.305900097,14.91451901,76.25,16.66666667,Upper-middle income,55.19,0.967,1.409,100.0,2.194,29.3
2761,Slovak Republic,SVK,2006,Europe,Europe and Northern America,Liberal Democracy,5373054.0,100.0,70708098106.0,13159.75944,6.566999912000001,15.36910819,78.75,20.0,Upper-middle income,56.08,0.847,1.409,100.0,2.194,25.8
2762,Slovak Republic,SVK,2007,Europe,Europe and Northern America,Liberal Democracy,5374622.0,100.0,86454081577.0,16085.61152,8.231499672,17.68966012,78.75,19.33333333,High income,61.8,0.847,1.409,100.0,2.194,24.7
2763,Slovak Republic,SVK,2008,Europe,Europe and Northern America,Liberal Democracy,5379233.0,100.0,100470000000.0,18677.29271,7.628900051,15.86578581,81.875,19.33333333,High income,66.05,0.847,1.409,100.0,2.194,26.0
2764,Slovak Republic,SVK,2009,Europe,Europe and Northern America,Liberal Democracy,5386406.0,100.0,89046289247.0,16531.67051,9.998600006,18.94749026,81.875,18.0,High income,70.0,0.847,1.409,100.0,2.194,27.2
2765,Slovak Republic,SVK,2010,Europe,Europe and Northern America,Liberal Democracy,5391428.0,100.0,90310718349.0,16750.797440000002,10.27890015,21.62831343,91.25,15.33333333,High income,75.71,1.159,1.558,100.0,2.194,27.3
2766,Slovak Republic,SVK,2011,Europe,Europe and Northern America,Liberal Democracy,5398384.0,100.0,99122802874.0,18361.56948,10.35709953,17.6718043,94.375,16.0,High income,74.43999717,1.159,1.558,100.0,2.194,26.5
2767,Slovak Republic,SVK,2012,Europe,Europe and Northern America,Liberal Democracy,5407579.0,100.0,94534730681.0,17481.89544,10.47200012,19.32363739,94.375,18.66666667,High income,76.70999012,0.965,1.391,100.0,2.194,26.1
2768,Slovak Republic,SVK,2013,Europe,Europe and Northern America,Electoral Democracy,5413393.0,100.0,98848641555.0,18260.01577,10.67749977,22.28028337,94.375,18.66666667,High income,77.8826,0.765,1.391,100.0,2.194,28.1
2769,Slovak Republic,SVK,2014,Europe,Europe and Northern America,Electoral Democracy,5418649.0,100.0,101190000000.0,18674.34406,12.24190044,22.94459997,94.375,18.66666667,High income,79.98,0.765,1.391,100.0,2.194,26.1
2770,Slovak Republic,SVK,2015,Europe,Europe and Northern America,Electoral Democracy,5423801.0,100.0,88467555244.0,16310.98841,13.40849972,22.67948333,94.375,18.66666667,High income,77.63468203,0.765,1.391,100.0,2.194,26.5
2771,Slovak Republic,SVK,2016,Europe,Europe and Northern America,Electoral Democracy,5430798.0,100.0,89655253976.0,16508.67036,13.09060001,,94.375,20.0,High income,80.47585728,0.765,1.391,100.0,2.194,25.2
2772,Slovak Republic,SVK,2017,Europe,Europe and Northern America,Electoral Democracy,5439232.0,100.0,95209466459.0,17504.21134,12.43379974,,94.375,20.0,High income,81.62566752,0.765,1.3219999999999998,100.0,2.194,
2773,Slovak Republic,SVK,2018,Europe,Europe and Northern America,Electoral Democracy,5446771.0,100.0,105475000000.0,19364.6201,12.42039967,,94.375,20.0,High income,80.44892248,0.846,1.3219999999999998,100.0,2.194,25.0
2774,Slovenia,SVN,2000,Europe,Europe and Northern America,Liberal Democracy,,100.0,20289627637.0,10201.30354,15.86520004,28.65531415,64.375,,High income,,2.143,1.402,100.0,2.015,
2775,Slovenia,SVN,2001,Europe,Europe and Northern America,Liberal Democracy,1992060.0,100.0,20876309970.0,10479.75963,14.99230003,26.73855938,64.375,12.22222222,High income,30.17591047,2.143,1.5119999999999998,100.0,2.015,
2776,Slovenia,SVN,2002,Europe,Europe and Northern America,Liberal Democracy,1994530.0,100.0,23489890274.0,11777.15566,14.096500400000002,23.38676531,82.5,12.22222222,High income,27.83888542,2.143,1.5119999999999998,100.0,2.015,
2777,Slovenia,SVN,2003,Europe,Europe and Northern America,Liberal Democracy,1995733.0,100.0,29634713641.0,14849.03724,14.18430042,22.27930535,82.5,12.22222222,High income,31.85479301,2.143,1.5119999999999998,100.0,2.015,
2778,Slovenia,SVN,2004,Europe,Europe and Northern America,Liberal Democracy,1997012.0,100.0,34414784504.0,17233.13856,15.41079998,27.60133587,85.0,12.22222222,High income,40.81,2.143,1.5119999999999998,100.0,2.015,24.8
2779,Slovenia,SVN,2005,Europe,Europe and Northern America,Liberal Democracy,2000474.0,100.0,36206395971.0,18098.90854,14.56669998,23.64887213,88.125,12.22222222,High income,46.81,2.143,1.5119999999999998,100.0,2.015,24.6
2780,Slovenia,SVN,2006,Europe,Europe and Northern America,Liberal Democracy,2006868.0,100.0,39481045038.0,19672.96556,14.41469955,24.49884221,88.125,12.22222222,High income,54.01,1.999,1.5119999999999998,100.0,2.015,24.4
2781,Slovenia,SVN,2007,Europe,Europe and Northern America,Liberal Democracy,2018122.0,100.0,48006372844.0,23787.64656,14.09039974,22.46227481,88.125,12.22222222,High income,56.74,2.138,1.5119999999999998,100.0,2.015,24.4
2782,Slovenia,SVN,2008,Europe,Europe and Northern America,Liberal Democracy,2021316.0,100.0,55552509155.0,27483.33717,13.85270023,26.26989451,90.625,13.33333333,High income,58.0,1.866,1.5119999999999998,100.0,2.015,23.7
2783,Slovenia,SVN,2009,Europe,Europe and Northern America,Liberal Democracy,2039669.0,100.0,50368056405.0,24694.23049,19.02910042,29.9152594,90.625,14.44444444,High income,64.0,1.879,1.5119999999999998,100.0,2.015,24.8
2784,Slovenia,SVN,2010,Europe,Europe and Northern America,Liberal Democracy,2048583.0,100.0,48161250405.0,23509.54314,19.50550079,29.21562596,90.625,14.44444444,High income,70.0,1.974,1.5119999999999998,100.0,2.015,24.9
2785,Slovenia,SVN,2011,Europe,Europe and Northern America,Liberal Democracy,2052843.0,100.0,51516366655.0,25095.13229,18.58740044,24.37951618,90.625,32.22222222,High income,67.33999481,1.764,1.5119999999999998,100.0,2.015,24.9
2786,Slovenia,SVN,2012,Europe,Europe and Northern America,Liberal Democracy,2057159.0,100.0,46580457470.0,22643.10025,19.70549965,27.84280936,90.625,32.22222222,High income,68.34997453,1.612,1.608,100.0,2.015,25.6
2787,Slovenia,SVN,2013,Europe,Europe and Northern America,Liberal Democracy,2059953.0,100.0,48401896808.0,23496.6025,22.00639915,32.32336011,90.625,32.22222222,High income,72.6756,1.555,1.769,100.0,2.015,26.2
2788,Slovenia,SVN,2014,Europe,Europe and Northern America,Liberal Democracy,2061980.0,100.0,49930685013.0,24214.92207,22.30069923,38.51890695,90.625,35.55555556,High income,71.59,1.655,1.769,100.0,2.015,25.7
2789,Slovenia,SVN,2015,Europe,Europe and Northern America,Liberal Democracy,2063531.0,100.0,43090173395.0,20881.76693,20.81290054,29.39191469,90.625,36.66666667,High income,73.09865997,1.538,1.714,100.0,1.203,25.4
2790,Slovenia,SVN,2016,Europe,Europe and Northern America,Liberal Democracy,2065042.0,100.0,44736333522.0,21663.64341,20.78759956,,90.625,36.66666667,High income,75.49850426,1.539,1.649,100.0,1.203,24.8
2791,Slovenia,SVN,2017,Europe,Europe and Northern America,Liberal Democracy,2066388.0,100.0,48466592282.0,23454.73952,19.66819954,,90.625,36.66666667,High income,78.88542636,1.507,1.446,100.0,1.203,24.2
2792,Slovenia,SVN,2018,Europe,Europe and Northern America,Liberal Democracy,2073894.0,100.0,54135187444.0,26103.16026,21.0060997,,93.75,24.44444444,High income,79.7499766,1.507,1.626,100.0,1.203,24.6
2793,Sweden,SWE,2000,Europe,Europe and Northern America,Liberal Democracy,,100.0,262835000000.0,29624.91267,40.00910187,57.24673107,90.625,42.69340974,High income,,2.108,3.497,100.0,2.186,27.2
2794,Sweden,SWE,2001,Europe,Europe and Northern America,Liberal Democracy,8895960.0,100.0,242396000000.0,27247.85773,37.66239929,51.5616201,90.625,42.69340974,High income,51.76566494,2.108,3.497,100.0,2.186,
2795,Sweden,SWE,2002,Europe,Europe and Northern America,Liberal Democracy,8924958.0,100.0,266849000000.0,29899.19525,36.14979935,48.49693252,90.625,44.98567335,High income,70.57,2.108,3.497,100.0,2.186,
2796,Sweden,SWE,2003,Europe,Europe and Northern America,Liberal Democracy,8958229.0,100.0,334337000000.0,37321.7979,34.91180038,43.38265167,90.625,45.27220629999999,High income,79.13,2.108,3.497,100.0,2.186,25.3
2797,Sweden,SWE,2004,Europe,Europe and Northern America,Liberal Democracy,8993531.0,100.0,385118000000.0,42821.67314,35.82580185,44.94933179,90.625,45.27220629999999,High income,83.89,2.108,3.497,100.0,2.186,26.1
2798,Sweden,SWE,2005,Europe,Europe and Northern America,Liberal Democracy,9029572.0,100.0,392218000000.0,43437.06312,40.21780014,51.29416222,90.625,45.27220629999999,High income,84.83,2.108,3.497,100.0,2.186,26.8
2799,Sweden,SWE,2006,Europe,Europe and Northern America,Liberal Democracy,9080505.0,100.0,423093000000.0,46593.60216,40.97330093,49.6007984,96.875,47.27793696,High income,87.76,2.108,3.497,100.0,2.186,26.4
2800,Sweden,SWE,2007,Europe,Europe and Northern America,Liberal Democracy,9148092.0,100.0,491253000000.0,53700.00534,42.65380096,52.02690444,96.875,46.99140401,High income,82.01,2.108,3.497,100.0,2.186,27.1
2801,Sweden,SWE,2008,Europe,Europe and Northern America,Liberal Democracy,9219637.0,100.0,517706000000.0,56152.55234,44.15850067,54.30904506,96.875,46.99140401,High income,90.0,2.108,3.497,100.0,2.186,28.1
2802,Sweden,SWE,2009,Europe,Europe and Northern America,Liberal Democracy,9298515.0,100.0,436537000000.0,46946.96027,46.74330139,58.41995842,96.875,46.41833811,High income,91.0,2.108,3.497,100.0,2.186,27.3
2803,Sweden,SWE,2010,Europe,Europe and Northern America,Liberal Democracy,9378126.0,100.0,495813000000.0,52869.04429,45.76039886,55.30176479,96.875,44.98567335,High income,90.0,2.108,3.497,100.0,2.186,27.7
2804,Sweden,SWE,2011,Europe,Europe and Northern America,Liberal Democracy,9449213.0,100.0,574094000000.0,60755.75955,46.19440079,55.94460048,96.875,44.6991404,High income,92.76998606,2.108,3.497,100.0,2.186,27.6
2805,Sweden,SWE,2012,Europe,Europe and Northern America,Liberal Democracy,9519374.0,100.0,552484000000.0,58037.82132,49.33179855,59.06774977,96.875,44.6991404,High income,93.17998801,2.108,3.497,100.0,2.186,27.6
2806,Sweden,SWE,2013,Europe,Europe and Northern America,Liberal Democracy,9600379.0,100.0,586842000000.0,61126.9432,48.11999893,54.03349648,100.0,44.98567335,High income,94.7836,1.548,3.497,100.0,2.186,28.8
