,Country Name,Country Code,Continent,Year,GDP (current US$) - NY.GDP.MKTP.CD,GDP per capita (current US$) - NY.GDP.PCAP.CD,Women Business and the Law Index Score (scale 1-100) - SG.LAW.INDX,Proportion of seats held by women in national parliaments (%) - SG.GEN.PARL.ZS,pol_gen,exl_gen,cddrst_soc,hogrst_soc,hosrst_soc,just_pbadm,free_acexp,free_rel,pow_sxo,exl_eco,exl_geo,exl_pol,exl_soc,labour_share,Income Classification (World Bank Definition),power_soec,power_f,suffrage_f,dmr_f,"Compulsory education, duration (years) - SE.COM.DURS","School enrollment, secondary (% gross) - SE.SEC.ENRR",domestic_movement,slave,suffrage,minwage,si02,si03,si05,si07,fiscal,tariff,ODA,No. of Refugees (No of Accepted Applications)
5088,Azerbaijan,AZE,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,0.725,100.0,,,,,,,68.36094,945000000.0,42.0
5089,Burundi,BDI,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.382,0.615,100.0,,,,,,3.0,77.72109,667000000.0,8900.0
5090,Belgium,BEL,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.9420000000000001,0.8640000000000001,100.0,,2.09,7.45,18.75,42.85,,52.8484,,3171.0
5091,Benin,BEN,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.934,0.8959999999999999,100.0,,,,,,4.0,82.04706999999999,350000000.0,48.0
5092,Burkina Faso,BFA,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.6609999999999999,0.669,100.0,,,,,,3.0,87.14431,1178000000.0,29.0
5093,Bangladesh,BGD,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.757,0.588,100.0,,8.9,5.17,11.57,42.7,3.5,44.58471,5922000000.0,10.0
5094,Bulgaria,BGR,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.826,0.875,100.0,,6.62,11.59,20.21,47.55,,66.58972,,475.0
5095,Bahrain,BHR,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.406,0.627,80.0,,,,,,,67.08006,,
5096,"Bahamas, The",BHS,North America,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5097,Bosnia and Herzegovina,BIH,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.715,0.7509999999999999,100.0,,7.41,12.84,18.02,77.01,,68.96074,702000000.0,5.0
5098,Belarus,BLR,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.922,0.723,100.0,,4.63,14.83,17.82,34.43,,75.3316,519000000.0,10.0
5099,Belize,BLZ,North America,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.18529000000001,61000000.0,0.0
5100,Bermuda,BMU,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.339209999999994,,
5101,Bolivia,BOL,South America,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.769,0.687,100.0,,,,,,,70.31443,1109000000.0,0.0
5102,Brazil,BRA,South America,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.833,0.484,100.0,,3.11,10.21,17.13,178.8,,54.96167,10184000000.0,21532.0
5103,Barbados,BRB,North America,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.924,0.691,100.0,,,,,,,83.47193,,
5104,Brunei Darussalam,BRN,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,12.55,20.08,49.28,,,,
5105,Bhutan,BTN,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.728,0.795,100.0,,8.45,12.18,15.15,70.4,4.0,84.84848000000001,185000000.0,
5106,Botswana,BWA,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.8059999999999999,0.8270000000000001,100.0,,4.79,11.93,18.52,59.03,,90.02625,-75000000.0,96.0
5107,Central African Republic,CAF,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,0.59,100.0,,12.58,19.98,30.27,83.87,3.0,63.051469999999995,607000000.0,49.0
5108,Canada,CAN,North America,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.8290000000000001,0.95,100.0,,0.5,5.22,15.34,25.79,,50.614779999999996,,27168.0
5110,Switzerland,CHE,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.885,0.929,100.0,,0.65,8.59,19.34,37.83,,59.25031,,5532.0
5111,Channel Islands,CHI,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,Chile,CHL,South America,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.958,0.9129999999999999,100.0,,2.06,7.52,12.84,123.66,,75.89142,,20.0
5113,China,CHN,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.247,0.308,100.0,,1.86,9.31,14.64,186.08,,38.34448,42379000000.0,47.0
5115,Cameroon,CMR,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.711,0.618,100.0,,12.81,8.89,10.73,91.97,3.5,60.91349,1576000000.0,1649.0
5116,"Congo, Dem. Rep.",COD,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,11148.0
5117,"Congo, Rep.",COG,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.07,17.72,28.83,41.66,3.0,,,29.0
5118,Colombia,COL,South America,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.614,0.701,100.0,,4.17,16.99,17.61,142.38,,67.98711,3606000000.0,337.0
5119,Comoros,COM,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.715,0.654,100.0,,,,,,2.5,75.31915,73000000.0,
5120,Cabo Verde,CPV,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,
5121,Costa Rica,CRI,North America,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.878,0.9420000000000001,100.0,,2.4,10.18,17.5,47.7,,72.53403,673000000.0,1370.0
5123,Cuba,CUB,North America,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.371,0.889,100.0,,,,,,,47.789629999999995,495000000.0,10.0
5125,Cayman Islands,CYM,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.672740000000005,,5.0
5126,Cyprus,CYP,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.836,0.772,100.0,,17.09,9.01,19.55,50.3,,70.1324,,155.0
5127,Czech Republic,CZE,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.904,0.895,100.0,,2.7,6.84,19.69,55.38,,,,51.0
5128,Germany,DEU,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.937,0.975,100.0,,1.05,6.31,18.58,,,54.4103,,53973.0
5129,Djibouti,DJI,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.5539999999999999,0.47100000000000003,100.0,,16.04,6.48,15.7,77.86,3.0,58.76993,304000000.0,50.0
5130,Dominica,DMA,North America,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,56.96649,43000000.0,
5131,Denmark,DNK,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.917,0.971,100.0,,1.72,7.37,22.47,23.78,,60.8547,,748.0
5132,Dominican Republic,DOM,North America,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.831,0.745,100.0,,,,,,,54.06295,1770000000.0,0.0
5133,Algeria,DZA,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.802,0.703,100.0,,,,,,,54.620419999999996,-21000000.0,206.0
5139,Ecuador,ECU,South America,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.857,0.828,100.0,,3.15,11.91,16.67,117.67,,60.4486,2824000000.0,3229.0
5140,"Egypt, Arab Rep.",EGY,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16796.0
5142,Eritrea,ERI,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.033,0.0,,,,,,1.5,63.878330000000005,265000000.0,
5143,Spain,ESP,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.948,0.9059999999999999,100.0,,3.15,7.59,15.91,64.84,,54.05375,,1644.0
5144,Estonia,EST,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.9279999999999999,0.94,100.0,,0.36,12.07,25.42,40.33,,71.96599,,47.0
5145,Ethiopia,ETH,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.573,0.687,100.0,,,,,,3.5,44.93035,4793000000.0,5.0
5148,Finland,FIN,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.934,0.85,100.0,,1.39,6.85,20.62,40.18,,61.23114,,2068.0
5149,Fiji,FJI,Oceania,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.8079999999999999,0.785,100.0,,3.84,10.96,18.49,35.13,,65.5115,149000000.0,10.0
5150,France,FRA,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.9329999999999999,0.892,100.0,,2.47,6.61,19.56,49.85,,50.42347,,30051.0
5151,Faroe Islands,FRO,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5152,"Micronesia, Fed. Sts.",FSM,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,
5153,Gabon,GAB,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.8320000000000001,0.818,100.0,,12.81,8.89,10.73,91.97,,39.418890000000005,313000000.0,0.0
5154,United Kingdom,GBR,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.893,0.784,100.0,,,,,,,52.54821999999999,,16516.0
5155,Georgia,GEO,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.885,0.866,100.0,,1.93,12.18,19.45,51.9,,68.80988,1128000000.0,43.0
5156,Ghana,GHA,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.9129999999999999,0.76,100.0,,13.94,14.53,20.92,82.74,3.0,75.1352,1128000000.0,141.0
5157,Gibraltar,GIB,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.90955,,
5158,Guinea,GIN,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.6559999999999999,0.441,100.0,,10.39,6.61,14.41,61.63,3.5,86.37971999999999,882000000.0,346.0
5159,"Gambia, The",GMB,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,0.0
5160,Guinea-Bissau,GNB,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.875,0.875,100.0,,,,,,2.5,63.716809999999995,163000000.0,
5161,Equatorial Guinea,GNQ,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.259,0.7,100.0,,48.81,17.97,,34.31,,56.200230000000005,55000000.0,
5162,Greece,GRC,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.8959999999999999,0.787,100.0,,36.45,10.98,17.02,46.85,,66.37047,,16125.0
5163,Grenada,GRD,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,84.58781,18000000.0,
5164,Greenland,GRL,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.46257,,
5165,Guatemala,GTM,North America,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,0.58,100.0,,2.2,6.94,16.42,72.09,,70.5738,419000000.0,29.0
5166,Guam,GUM,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.19728,,
5167,Guyana,GUY,South America,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.657,100.0,,,,,,3.5,81.48607,1477000000.0,0.0
5169,"Hong Kong SAR, China",HKG,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,9.94,20.74,,,,,10.0
5170,Honduras,HND,North America,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.8320000000000001,0.7709999999999999,100.0,,2.26,11.22,14.05,135.27,3.5,75.72913,1003000000.0,45.0
5172,Croatia,HRV,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,0.7509999999999999,100.0,,6.99,13.85,23.23,81.76,,77.97686999999999,,143.0
5173,Haiti,HTI,North America,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.805,0.637,100.0,,,,,,3.0,58.46378000000001,730000000.0,
5174,Hungary,HUN,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.929,0.654,100.0,,1.51,,18.01,66.28,,64.53138,,20.0
5179,Indonesia,IDN,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.701,0.6579999999999999,100.0,,2.43,15.63,23.31,53.29,,52.4084,14966000000.0,226.0
5181,Isle of Man,IMN,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182,India,IND,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,0.634,100.0,,9.23,8.11,15.42,42.32,,38.06559,24002000000.0,3150.0
5184,Ireland,IRL,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.914,0.879,100.0,,3.36,13.47,24.97,39.48,,63.60791,,1121.0
5185,"Iran, Islamic Rep.",IRN,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186,Iraq,IRQ,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.494,0.5579999999999999,100.0,,,,,,,42.138729999999995,920000000.0,10.0
5187,Iceland,ISL,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.935,0.845,100.0,,2.93,16.66,24.17,40.49,,73.03457,,99.0
5188,Israel,ISR,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.7559999999999999,0.81,100.0,,1.39,7.55,14.6,21.54,,60.5269,,5.0
5189,Italy,ITA,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.946,0.7120000000000001,100.0,,6.75,6.71,17.16,52.45,,53.71598,,10091.0
5190,Jamaica,JAM,North America,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.932,0.768,100.0,,,,,,,73.44748,216000000.0,
5191,Jordan,JOR,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.614,0.853,100.0,,,,,,,77.60557,3834000000.0,773.0
5192,Japan,JPN,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.9329999999999999,0.848,100.0,,,,,,,46.93893,,38.0
5193,Kazakhstan,KAZ,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.662,0.7020000000000001,100.0,,8.14,13.25,24.25,80.16,,82.01311,-1023000000.0,10.0
5194,Kenya,KEN,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.677,0.715,100.0,,,,,,3.5,70.78455,3170000000.0,6305.0
5195,Kyrgyz Republic,KGZ,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,28.0
5196,Cambodia,KHM,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.6809999999999999,0.494,100.0,,1.55,13.55,21.77,52.05,3.5,54.74224,1697000000.0,
5197,Kiribati,KIR,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,59.426230000000004,62000000.0,
5198,St. Kitts and Nevis,KNA,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5199,"Korea, Rep.",KOR,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0
5200,Kuwait,KWT,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.593,0.294,100.0,,,,,,,62.38925,,36.0
5202,Lao PDR,LAO,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,10.0
5203,Lebanon,LBN,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.624,0.644,100.0,,15.19,,10.55,57.23,,50.75975,1212000000.0,153.0
5204,Liberia,LBR,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.848,0.8759999999999999,100.0,,,,,,3.0,76.19461,803000000.0,10.0
5205,Libya,LBY,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.215,0.251,93.41,,,,,,,56.79758,779000000.0,1069.0
5206,St. Lucia,LCA,North America,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,
5210,Liechtenstein,LIE,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.724140000000006,,0.0
5211,Sri Lanka,LKA,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.836,0.9329999999999999,100.0,,4.7,9.02,16.53,52.29,2.5,41.330909999999996,581000000.0,584.0
5214,Lesotho,LSO,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.753,0.8540000000000001,100.0,,3.3,12.56,19.38,55.63,2.5,88.05606,123000000.0,73.0
5216,Lithuania,LTU,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.9359999999999999,0.894,100.0,,1.04,6.88,19.89,64.49,,62.97858000000001,,80.0
5217,Luxembourg,LUX,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.9009999999999999,0.816,100.0,,0.74,7.44,21.91,32.82,,66.70209,,620.0
5218,Latvia,LVA,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.929,0.9470000000000001,100.0,,5.0,9.7,21.69,44.36,,68.13292,,23.0
5219,"Macao SAR, China",MAC,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,4.61,14.24,44.45,,,,
5221,Morocco,MAR,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.541,0.722,100.0,,,,,,,47.34663,2869000000.0,376.0
5222,Monaco,MCO,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5223,Moldova,MDA,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,0.596,100.0,,8.49,12.55,25.25,64.86,3.5,67.95342,462000000.0,14.0
5224,Madagascar,MDG,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.73,0.501,100.0,,6.76,10.07,,62.55,3.0,68.91324,1181000000.0,65.0
5225,Maldives,MDV,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.6409999999999999,0.708,100.0,,9.39,25.07,46.82,81.73,2.5,55.869069999999994,212000000.0,
5227,Mexico,MEX,North America,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.903,0.7020000000000001,100.0,,2.09,11.01,15.98,147.02,,58.832159999999995,13314000000.0,10825.0
5228,Marshall Islands,MHL,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,29.40199,240000000.0,
5230,North Macedonia,MKD,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.813,0.8490000000000001,100.0,,4.62,10.96,16.31,109.57,,72.16232,473000000.0,0.0
5231,Mali,MLI,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.705,0.40700000000000003,100.0,,,,,,4.0,85.05338,1848000000.0,162.0
5232,Malta,MLT,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.762,0.895,100.0,,3.21,8.89,20.1,39.26,,71.17605,,30.0
5233,Myanmar,MMR,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,61.982780000000005,2731000000.0,
5235,Montenegro,MNE,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.907,0.885,100.0,,,,,,,83.71991,216000000.0,5.0
5236,Mongolia,MNG,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.7979999999999999,0.742,100.0,,,,,,3.0,42.28546,1321000000.0,21.0
5238,Mozambique,MOZ,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.672,0.6659999999999999,100.0,,,,,,3.0,81.85053,2158000000.0,0.0
5239,Mauritania,MRT,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.6809999999999999,0.556,100.0,,,,,,4.0,39.8121,-343000000.0,928.0
5240,Mauritius,MUS,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.823,0.8809999999999999,100.0,,4.94,11.33,19.57,49.6,,66.86198,5650000000.0,10.0
5241,Malawi,MWI,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.8270000000000001,0.757,100.0,,,,,,2.0,88.16304000000001,1156000000.0,398.0
5242,Malaysia,MYS,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.815,0.669,100.0,,1.53,11.65,18.63,36.53,,59.23021,11071000000.0,16441.0
5244,Namibia,NAM,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.8340000000000001,0.7070000000000001,100.0,,4.56,9.29,15.32,32.76,,66.85436999999999,151000000.0,767.0
5245,New Caledonia,NCL,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.41368,,
5246,Niger,NER,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.8109999999999999,0.711,100.0,,,,,,3.5,79.95241,1447000000.0,1642.0
5247,Nigeria,NGA,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.768,0.782,100.0,,6.03,7.29,14.57,,3.0,59.01235,6384000000.0,19374.0
5248,Nicaragua,NIC,North America,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.461,0.797,100.0,,,,,,4.0,69.73662,416000000.0,
5249,Netherlands,NLD,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.929,0.833,100.0,,1.86,6.21,22.86,,,54.844730000000006,,4257.0
5250,Norway,NOR,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.8640000000000001,0.8490000000000001,100.0,,0.8,,24.19,89.08,,63.95224,,1717.0
5251,Nepal,NPL,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.688,0.653,100.0,,,,,,3.0,79.59184,1414000000.0,38.0
5252,Nauru,NRU,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.82031,54000000.0,21.0
5253,New Zealand,NZL,Oceania,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.9540000000000001,0.731,100.0,,,,,,,52.849830000000004,,272.0
5255,Oman,OMN,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.522,0.34700000000000003,100.0,,,,,,,59.98356999999999,,
5257,Pakistan,PAK,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.39899999999999997,0.59,100.0,,8.58,7.21,17.0,81.43,2.5,32.11145,2863000000.0,50.0
5258,Panama,PAN,North America,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.787,0.7090000000000001,100.0,,1.96,,,102.35,,49.23341,1807000000.0,47.0
5259,Peru,PER,South America,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.8390000000000001,0.7929999999999999,100.0,,3.37,12.86,14.69,103.16,,71.87214,610000000.0,687.0
5260,Philippines,PHL,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.812,0.7,100.0,,1.97,11.01,15.23,58.03,,61.65776999999999,32887000000.0,92.0
5261,Palau,PLW,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.08475,37000000.0,
5262,Papua New Guinea,PNG,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.847,0.637,100.0,,,,,,2.5,81.20347,528000000.0,10.0
5263,Poland,POL,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.7829999999999999,0.7979999999999999,100.0,,3.8,9.56,18.56,69.55,,58.32866,,137.0
5265,Puerto Rico,PRI,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.28685,,
5267,Portugal,PRT,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.9440000000000001,0.8420000000000001,100.0,,6.18,7.66,16.93,51.47,,52.7671,,180.0
5268,Paraguay,PRY,South America,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,0.613,100.0,,2.56,8.72,17.19,92.74,,67.23793,215000000.0,750.0
5269,West Bank and Gaza,PSE,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5272,French Polynesia,PYF,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.64366,,
5273,Qatar,QAT,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.309,0.217,0.0,,,,,,,56.72976,,15.0
5274,Romania,ROU,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.866,0.7040000000000001,100.0,,4.09,10.2,22.0,60.75,,62.487030000000004,,332.0
5275,Russian Federation,RUS,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.29,10.38,12.33,74.98,,,,5960.0
5276,Rwanda,RWA,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.674,0.8190000000000001,100.0,,4.38,15.0,24.08,81.48,4.0,85.08556999999999,1310000000.0,188.0
5278,Saudi Arabia,SAU,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.316,0.258,0.0,,1.86,14.43,19.29,146.1,,59.51818000000001,,122.0
5279,Sudan,SDN,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.312,0.37200000000000005,100.0,,,,,,2.5,81.28872,1505000000.0,1844.0
5280,Senegal,SEN,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.846,0.723,100.0,,,,,,3.5,78.98219,1999000000.0,83.0
5281,Singapore,SGP,Asia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.7829999999999999,0.26899999999999996,100.0,,1.31,9.32,16.95,38.86,,68.52493,,
5282,Solomon Islands,SLB,Oceania,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.636,0.755,100.0,,,,,,2.5,81.63772,300000000.0,0.0
5283,Sierra Leone,SLE,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.723,0.753,100.0,,,,,,3.0,76.45768000000001,730000000.0,
5284,El Salvador,SLV,North America,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.774,0.6609999999999999,100.0,,1.72,12.25,15.98,128.66,,73.40606,1181000000.0,0.0
5285,San Marino,SMR,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.16071,,
5286,Somalia,SOM,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.145,0.304,0.0,,,,,,2.5,55.802859999999995,1719000000.0,253.0
5287,Serbia,SRB,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.778,0.713,100.0,,,,,,,74.78928,1983000000.0,53.0
5289,South Sudan,SSD,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.163,100.0,,,,,,1.0,42.66667,1685000000.0,187.0
5293,Suriname,SUR,South America,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.8340000000000001,0.64,100.0,,,,,,,74.09163000000001,252000000.0,5.0
5294,Slovak Republic,SVK,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87,10.44,18.21,65.45,,,,5.0
5295,Slovenia,SVN,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.812,0.845,100.0,,3.36,10.61,18.54,77.42,,70.29386,,74.0
5296,Sweden,SWE,Europe,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.8540000000000001,0.9620000000000001,100.0,,0.58,6.33,22.78,49.71,,60.350280000000005,,4197.0
5297,Eswatini,SWZ,Africa,2019,,,,,,,,,,,,,,,,,,,,,,,,,,0.465,0.287,100.0,,9.45,15.04,18.15,35.18,,58.475,104000000.0,56.0
